loan_amnt,term,int_rate,installment,grade,sub_grade,annual_inc,verification_status,issue_d,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,mort_acc,pub_rec_bankruptcies,issue_year,issue_month,credit_history_years,loan_status,default_flag,default_stage,cluster_id,risk_cluster
8000.0,36.0,10.15,258.71,B,B2,25000.0,Source Verified,2014-06-01,debt_consolidation,11.04,2006-11-01,8.0,0.0,7340.0,36.7,0.0,0.0,2014,6,7.58,Fully Paid,0,non_default,2,low_risk
9725.0,36.0,19.99,361.37,D,D5,90000.0,Verified,2016-06-01,debt_consolidation,31.85,2002-07-01,20.0,1.0,16107.0,45.0,5.0,1.0,2016,6,13.92,Charged Off,1,default,1,high_risk
5800.0,36.0,11.99,192.62,B,B3,110000.0,Source Verified,2014-01-01,debt_consolidation,10.69,2000-11-01,8.0,4.0,14384.0,66.6,3.0,0.0,2014,1,13.17,Fully Paid,0,non_default,2,low_risk
35000.0,60.0,22.15,969.65,E,E5,103000.0,Verified,2014-05-01,debt_consolidation,16.22,1996-01-01,14.0,0.0,36353.0,54.7,3.0,0.0,2014,5,18.33,Fully Paid,0,non_default,0,medium_risk
14000.0,36.0,13.99,478.42,C,C4,88000.0,Verified,2015-02-01,debt_consolidation,17.35,1987-04-01,31.0,1.0,53226.0,30.4,2.0,0.0,2015,2,27.84,Fully Paid,0,non_default,0,medium_risk
24000.0,60.0,17.56,603.72,D,D1,83500.0,Verified,2013-08-01,debt_consolidation,12.16,2002-06-01,8.0,0.0,21139.0,90.7,0.0,0.0,2013,8,11.17,Charged Off,1,default,1,high_risk
21850.0,36.0,11.55,721.05,B,B3,50000.0,Verified,2013-08-01,debt_consolidation,10.09,1981-02-01,17.0,0.0,12061.0,38.5,3.0,0.0,2013,8,32.5,Fully Paid,0,non_default,0,medium_risk
12800.0,36.0,13.11,431.97,B,B4,119000.0,Not Verified,2012-03-01,credit_card,15.51,1993-08-01,13.0,0.0,22712.0,69.5,0.0,0.0,2012,3,18.58,Fully Paid,0,non_default,0,medium_risk
30000.0,60.0,13.65,692.62,C,C1,70000.0,Verified,2014-03-01,debt_consolidation,19.94,1982-04-01,17.0,0.0,25227.0,38.5,2.0,0.0,2014,3,31.92,Fully Paid,0,non_default,0,medium_risk
8500.0,36.0,12.12,282.81,B,B3,45000.0,Not Verified,2013-02-01,debt_consolidation,21.57,2001-03-01,6.0,0.0,4307.0,48.4,4.0,0.0,2013,2,11.92,Fully Paid,0,non_default,2,low_risk
11075.0,60.0,22.15,306.83,E,E5,110000.0,Source Verified,2014-07-01,home_improvement,1.44,1995-01-01,7.0,1.0,2722.0,40.0,3.0,1.0,2014,7,19.5,Charged Off,1,default,1,high_risk
6000.0,36.0,10.99,196.41,B,B2,109600.0,Source Verified,2013-09-01,home_improvement,22.92,1993-01-01,8.0,0.0,15480.0,93.3,4.0,0.0,2013,9,20.67,Fully Paid,0,non_default,0,medium_risk
24925.0,60.0,19.89,658.84,E,E3,105000.0,Source Verified,2016-01-01,credit_card,28.62,1998-04-01,13.0,0.0,6636.0,38.1,5.0,0.0,2016,1,17.75,Fully Paid,0,non_default,0,medium_risk
13200.0,60.0,24.5,383.58,F,F3,78000.0,Verified,2014-04-01,medical,23.57,1995-09-01,9.0,0.0,5476.0,99.6,9.0,0.0,2014,4,18.58,Fully Paid,0,non_default,2,low_risk
15000.0,60.0,14.65,354.1,C,C5,53000.0,Source Verified,2015-07-01,home_improvement,21.47,1992-08-01,12.0,1.0,10443.0,47.5,0.0,1.0,2015,7,22.91,Fully Paid,0,non_default,2,low_risk
2400.0,60.0,15.58,57.83,D,D3,16008.0,Not Verified,2010-08-01,debt_consolidation,10.79,1985-05-01,10.0,0.0,1448.0,72.4,0.0,0.0,2010,8,25.25,Charged Off,1,default,1,high_risk
20000.0,36.0,9.25,638.33,A,A5,97000.0,Source Verified,2013-09-01,debt_consolidation,10.07,2001-03-01,13.0,0.0,31311.0,51.6,2.0,0.0,2013,9,12.5,Fully Paid,0,non_default,0,medium_risk
20000.0,36.0,6.62,614.08,A,A2,85000.0,Verified,2013-07-01,credit_card,18.04,1983-08-01,10.0,0.0,9753.0,36.7,4.0,0.0,2013,7,29.92,Fully Paid,0,non_default,0,medium_risk
8000.0,36.0,18.99,293.21,E,E1,70990.0,Verified,2014-05-01,debt_consolidation,9.86,2000-12-01,7.0,0.0,7643.0,56.6,0.0,0.0,2014,5,13.41,Fully Paid,0,non_default,2,low_risk
20000.0,60.0,13.99,465.27,C,C4,75000.0,Source Verified,2015-02-01,debt_consolidation,13.18,2002-11-01,8.0,0.0,21866.0,63.0,7.0,0.0,2015,2,12.25,Fully Paid,0,non_default,0,medium_risk
20000.0,36.0,15.31,696.35,C,C2,100000.0,Not Verified,2012-09-01,debt_consolidation,16.24,2000-08-01,17.0,0.0,19091.0,53.5,0.0,0.0,2012,9,12.08,Fully Paid,0,non_default,0,medium_risk
12000.0,36.0,13.33,406.24,C,C3,66144.0,Verified,2015-10-01,debt_consolidation,19.88,2004-04-01,14.0,0.0,23276.0,48.3,2.0,0.0,2015,10,11.5,Fully Paid,0,non_default,2,low_risk
27975.0,36.0,15.22,972.78,C,C3,63000.0,Verified,2013-08-01,debt_consolidation,25.94,1997-01-01,13.0,0.0,31157.0,76.9,2.0,0.0,2013,8,16.58,Charged Off,1,default,1,high_risk
14000.0,36.0,9.17,446.31,B,B2,128000.0,Not Verified,2015-03-01,credit_card,8.45,2004-05-01,5.0,0.0,30036.0,95.4,4.0,0.0,2015,3,10.83,Fully Paid,0,non_default,0,medium_risk
24000.0,36.0,13.53,814.8,B,B5,110000.0,Verified,2013-12-01,debt_consolidation,25.71,1992-01-01,16.0,0.0,20877.0,75.9,4.0,0.0,2013,12,21.92,Fully Paid,0,non_default,0,medium_risk
6000.0,36.0,12.29,200.12,C,C1,41600.0,Source Verified,2015-05-01,debt_consolidation,12.67,2001-06-01,5.0,0.0,9588.0,78.6,2.0,0.0,2015,5,13.91,Fully Paid,0,non_default,2,low_risk
28200.0,60.0,14.99,670.73,C,C5,80000.0,Source Verified,2014-08-01,debt_consolidation,21.9,1995-05-01,20.0,1.0,18195.0,44.4,2.0,0.0,2014,8,19.25,Fully Paid,0,non_default,0,medium_risk
10500.0,36.0,17.77,378.39,D,D1,55000.0,Source Verified,2012-07-01,credit_card,12.33,1999-06-01,9.0,0.0,18936.0,78.6,3.0,0.0,2012,7,13.08,Fully Paid,0,non_default,2,low_risk
15000.0,36.0,5.32,451.73,A,A1,100000.0,Not Verified,2015-10-01,debt_consolidation,11.81,1998-10-01,8.0,0.0,9304.0,34.1,1.0,0.0,2015,10,17.0,Fully Paid,0,non_default,0,medium_risk
20000.0,36.0,13.33,677.07,C,C3,53636.0,Source Verified,2015-05-01,debt_consolidation,23.61,1998-10-01,14.0,0.0,12764.0,53.2,1.0,0.0,2015,5,16.58,Fully Paid,0,non_default,2,low_risk
7000.0,36.0,7.9,219.04,A,A4,85000.0,Verified,2014-02-01,credit_card,4.93,1999-12-01,14.0,0.0,26833.0,15.7,5.0,0.0,2014,2,14.17,Fully Paid,0,non_default,2,low_risk
12000.0,36.0,12.49,401.39,B,B5,100000.0,Source Verified,2014-08-01,debt_consolidation,7.88,2000-09-01,12.0,1.0,14039.0,54.0,4.0,0.0,2014,8,13.91,Fully Paid,0,non_default,0,medium_risk
20000.0,36.0,8.88,411.09,B,B1,80000.0,Source Verified,2010-12-01,debt_consolidation,9.43,1998-07-01,8.0,0.0,14877.0,79.1,0.0,0.0,2010,12,12.42,Fully Paid,0,non_default,0,medium_risk
11325.0,36.0,12.12,376.81,B,B3,50000.0,Not Verified,2013-05-01,debt_consolidation,14.38,2005-08-01,11.0,0.0,921.0,8.2,0.0,0.0,2013,5,7.75,Fully Paid,0,non_default,2,low_risk
12000.0,36.0,11.67,396.69,B,B4,55000.0,Verified,2014-08-01,debt_consolidation,5.96,2007-02-01,10.0,0.0,10198.0,44.3,0.0,0.0,2014,8,7.5,Fully Paid,0,non_default,2,low_risk
11400.0,36.0,6.03,346.97,A,A1,110000.0,Source Verified,2014-01-01,credit_card,14.74,1991-02-01,11.0,0.0,7564.0,16.8,4.0,0.0,2014,1,22.92,Fully Paid,0,non_default,0,medium_risk
10000.0,60.0,11.49,219.88,B,B4,45000.0,Not Verified,2011-06-01,major_purchase,5.41,1999-08-01,7.0,0.0,4678.0,20.1,0.0,0.0,2011,6,11.83,Fully Paid,0,non_default,2,low_risk
30000.0,36.0,7.39,931.68,A,A4,125000.0,Source Verified,2016-02-01,debt_consolidation,17.42,2001-03-01,13.0,0.0,31561.0,37.0,3.0,0.0,2016,2,14.92,Fully Paid,0,non_default,0,medium_risk
2000.0,36.0,10.16,64.69,B,B1,107000.0,Source Verified,2012-07-01,home_improvement,12.28,1995-01-01,10.0,0.0,30015.0,87.8,3.0,0.0,2012,7,17.5,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,12.59,669.94,C,C2,60000.0,Verified,2015-12-01,debt_consolidation,19.81,2003-01-01,10.0,0.0,18341.0,50.1,1.0,0.0,2015,12,12.91,Fully Paid,0,non_default,2,low_risk
2600.0,60.0,17.49,65.31,D,D5,40000.0,Source Verified,2011-08-01,debt_consolidation,13.02,1997-12-01,10.0,1.0,2766.0,79.0,0.0,1.0,2011,8,13.66,Charged Off,1,default,1,high_risk
28000.0,60.0,9.17,583.55,B,B2,157500.0,Not Verified,2016-01-01,debt_consolidation,11.25,2003-06-01,11.0,0.0,1916.0,10.0,2.0,0.0,2016,1,12.59,Fully Paid,0,non_default,0,medium_risk
21000.0,60.0,17.27,524.96,C,C5,75000.0,Verified,2013-01-01,debt_consolidation,11.96,1999-09-01,10.0,0.0,5583.0,31.0,0.0,0.0,2013,1,13.34,Fully Paid,0,non_default,0,medium_risk
5000.0,36.0,9.99,161.32,B,B3,112000.0,Verified,2015-06-01,major_purchase,22.27,2002-05-01,14.0,0.0,51253.0,69.4,4.0,0.0,2015,6,13.08,Fully Paid,0,non_default,2,low_risk
28000.0,36.0,11.14,918.55,B,B2,85000.0,Verified,2013-04-01,debt_consolidation,21.05,1985-10-01,11.0,0.0,27429.0,60.8,0.0,0.0,2013,4,27.5,Fully Paid,0,non_default,0,medium_risk
30225.0,60.0,27.88,938.9,G,G3,81000.0,Verified,2015-08-01,debt_consolidation,27.17,1999-06-01,8.0,0.0,11367.0,96.3,1.0,0.0,2015,8,16.17,Fully Paid,0,non_default,0,medium_risk
8075.0,36.0,14.99,279.89,C,C5,32000.0,Not Verified,2014-07-01,credit_card,11.97,2002-08-01,8.0,1.0,7713.0,76.0,4.0,1.0,2014,7,11.92,Fully Paid,0,non_default,2,low_risk
2000.0,36.0,18.75,73.06,D,D3,60000.0,Not Verified,2013-01-01,major_purchase,6.18,2006-08-01,6.0,0.0,378.0,47.2,0.0,0.0,2013,1,6.42,Fully Paid,0,non_default,2,low_risk
8000.0,36.0,12.29,266.83,C,C1,60000.0,Source Verified,2015-09-01,debt_consolidation,31.36,1990-07-01,16.0,0.0,45075.0,47.7,3.0,0.0,2015,9,25.17,Fully Paid,0,non_default,2,low_risk
10800.0,60.0,14.49,254.05,C,C4,70000.0,Source Verified,2014-06-01,debt_consolidation,20.59,2004-02-01,10.0,0.0,22737.0,52.6,0.0,0.0,2014,6,10.33,Charged Off,1,default,1,high_risk
20000.0,36.0,12.99,673.79,C,C2,48000.0,Source Verified,2015-01-01,debt_consolidation,21.18,2008-03-01,8.0,0.0,14526.0,56.7,1.0,0.0,2015,1,6.84,Charged Off,1,default,1,high_risk
20000.0,36.0,7.62,623.23,A,A3,75000.0,Verified,2013-06-01,home_improvement,12.25,1982-07-01,22.0,0.0,9960.0,15.3,5.0,0.0,2013,6,30.92,Fully Paid,0,non_default,0,medium_risk
12000.0,36.0,10.99,392.81,B,B2,70000.0,Source Verified,2014-02-01,debt_consolidation,7.57,2001-06-01,7.0,0.0,8261.0,29.6,0.0,0.0,2014,2,12.67,Fully Paid,0,non_default,2,low_risk
21600.0,60.0,16.99,536.7,D,D3,90000.0,Not Verified,2015-10-01,credit_card,14.28,2010-02-01,15.0,1.0,14679.0,57.3,1.0,1.0,2015,10,5.66,Fully Paid,0,non_default,0,medium_risk
10000.0,60.0,24.99,293.46,F,F4,71000.0,Verified,2014-07-01,small_business,18.73,2006-10-01,16.0,0.0,6872.0,76.4,0.0,0.0,2014,7,7.75,Fully Paid,0,non_default,2,low_risk
15000.0,60.0,20.75,403.7,E,E2,70000.0,Not Verified,2016-03-01,debt_consolidation,24.5,1985-05-01,12.0,0.0,3201.0,40.5,2.0,0.0,2016,3,30.83,Fully Paid,0,non_default,0,medium_risk
21000.0,60.0,15.61,506.34,C,C5,137000.0,Not Verified,2014-04-01,debt_consolidation,22.33,1994-07-01,21.0,0.0,175361.0,46.1,1.0,0.0,2014,4,19.75,Charged Off,1,default,1,high_risk
6000.0,36.0,18.2,217.52,E,E1,55000.0,Source Verified,2015-11-01,other,38.42,2006-01-01,18.0,0.0,34470.0,68.0,0.0,0.0,2015,11,9.83,Charged Off,1,default,1,high_risk
14000.0,36.0,12.12,465.81,B,B3,62459.04,Source Verified,2013-03-01,debt_consolidation,26.66,2001-03-01,13.0,0.0,14895.0,53.4,0.0,0.0,2013,3,12.0,Fully Paid,0,non_default,2,low_risk
9250.0,36.0,5.99,281.37,A,A2,57000.0,Verified,2011-05-01,home_improvement,2.84,1990-11-01,6.0,0.0,10103.0,52.3,0.0,0.0,2011,5,20.5,Fully Paid,0,non_default,2,low_risk
28000.0,36.0,7.89,876.0,A,A5,157500.0,Not Verified,2015-04-01,debt_consolidation,10.66,1992-01-01,9.0,0.0,45608.0,79.7,4.0,0.0,2015,4,23.25,Fully Paid,0,non_default,0,medium_risk
4800.0,36.0,13.98,164.01,C,C3,40000.0,Not Verified,2014-05-01,debt_consolidation,9.09,1991-04-01,5.0,0.0,4390.0,57.0,0.0,0.0,2014,5,23.08,Charged Off,1,default,1,high_risk
16000.0,36.0,6.17,441.48,A,A3,80000.0,Source Verified,2010-12-01,home_improvement,1.8,2001-03-01,9.0,0.0,4179.0,11.0,0.0,0.0,2010,12,9.75,Fully Paid,0,non_default,2,low_risk
12000.0,36.0,6.03,365.23,A,A1,90000.0,Not Verified,2012-06-01,credit_card,10.45,1995-03-01,12.0,0.0,11622.0,27.2,6.0,0.0,2012,6,17.25,Charged Off,1,default,1,high_risk
3000.0,36.0,12.49,100.35,B,B4,30000.0,Verified,2014-03-01,credit_card,24.36,1992-07-01,10.0,1.0,3202.0,23.2,1.0,1.0,2014,3,21.66,Fully Paid,0,non_default,2,low_risk
16200.0,36.0,11.99,538.0,B,B3,36958.76,Not Verified,2014-03-01,credit_card,23.9,2002-07-01,7.0,0.0,11891.0,48.7,0.0,0.0,2014,3,11.67,Fully Paid,0,non_default,2,low_risk
25000.0,60.0,19.22,651.55,D,D4,79800.0,Source Verified,2014-01-01,home_improvement,15.77,2001-08-01,15.0,0.0,3959.0,48.3,1.0,0.0,2014,1,12.42,Fully Paid,0,non_default,0,medium_risk
2000.0,36.0,6.62,61.41,A,A2,80500.0,Source Verified,2013-12-01,credit_card,7.38,2003-06-01,7.0,0.0,2628.0,40.4,0.0,0.0,2013,12,10.5,Fully Paid,0,non_default,2,low_risk
9900.0,36.0,7.9,309.78,A,A4,39000.0,Source Verified,2012-03-01,debt_consolidation,15.75,1987-07-01,16.0,0.0,13217.0,26.9,0.0,0.0,2012,3,24.67,Fully Paid,0,non_default,2,low_risk
22000.0,36.0,8.18,691.23,B,B1,90000.0,Source Verified,2015-08-01,credit_card,19.85,1989-08-01,12.0,0.0,49790.0,78.3,5.0,0.0,2015,8,26.0,Fully Paid,0,non_default,0,medium_risk
21150.0,36.0,13.11,713.75,B,B4,52000.0,Not Verified,2013-01-01,debt_consolidation,23.26,2000-05-01,15.0,0.0,25926.0,54.5,0.0,0.0,2013,1,12.67,Fully Paid,0,non_default,2,low_risk
10200.0,36.0,9.17,325.17,B,B1,62000.0,Not Verified,2014-06-01,credit_card,16.69,1973-12-01,7.0,0.0,27458.0,59.8,0.0,0.0,2014,6,40.5,Fully Paid,0,non_default,0,medium_risk
8400.0,36.0,9.17,267.79,B,B2,43100.0,Not Verified,2015-07-01,debt_consolidation,13.42,2002-04-01,10.0,1.0,4915.0,37.2,2.0,1.0,2015,7,13.25,Fully Paid,0,non_default,2,low_risk
22475.0,36.0,16.59,796.72,D,D1,90000.0,Verified,2014-02-01,debt_consolidation,10.76,1985-06-01,3.0,0.0,1017.0,78.2,2.0,0.0,2014,2,28.67,Fully Paid,0,non_default,0,medium_risk
34200.0,36.0,15.31,1190.76,C,C4,110000.0,Verified,2014-04-01,debt_consolidation,18.73,1999-04-01,12.0,0.0,25348.0,57.6,3.0,0.0,2014,4,15.0,Fully Paid,0,non_default,0,medium_risk
17725.0,36.0,8.18,556.92,B,B1,55000.0,Not Verified,2015-06-01,debt_consolidation,28.71,1999-04-01,13.0,0.0,35031.0,49.4,5.0,0.0,2015,6,16.17,Fully Paid,0,non_default,2,low_risk
22250.0,36.0,19.52,821.46,E,E3,62000.0,Verified,2015-04-01,debt_consolidation,9.39,2002-11-01,5.0,0.0,1898.0,63.3,0.0,0.0,2015,4,12.41,Fully Paid,0,non_default,0,medium_risk
20000.0,36.0,6.49,612.89,A,A2,71000.0,Source Verified,2014-07-01,other,5.05,2001-09-01,6.0,0.0,498.0,2.5,1.0,0.0,2014,7,12.83,Fully Paid,0,non_default,2,low_risk
12725.0,36.0,12.12,423.39,B,B3,48000.0,Not Verified,2012-11-01,credit_card,15.85,1997-01-01,12.0,0.0,9707.0,75.8,0.0,0.0,2012,11,15.83,Fully Paid,0,non_default,2,low_risk
12000.0,36.0,17.76,432.39,D,D1,70000.0,Source Verified,2013-09-01,debt_consolidation,11.62,1994-10-01,6.0,0.0,11019.0,95.8,0.0,0.0,2013,9,18.92,Fully Paid,0,non_default,2,low_risk
6500.0,36.0,10.16,210.23,B,B1,37200.0,Source Verified,2013-05-01,other,15.81,1968-06-01,11.0,0.0,11573.0,20.4,0.0,0.0,2013,5,44.91,Fully Paid,0,non_default,2,low_risk
23275.0,60.0,8.9,482.03,A,A5,60000.0,Verified,2013-04-01,home_improvement,5.42,1987-04-01,8.0,0.0,141.0,0.6,3.0,0.0,2013,4,26.0,Fully Paid,0,non_default,0,medium_risk
2000.0,36.0,19.05,73.37,D,D4,50000.0,Verified,2013-03-01,vacation,11.76,2002-08-01,5.0,0.0,5967.0,40.0,4.0,0.0,2013,3,10.58,Fully Paid,0,non_default,2,low_risk
2000.0,36.0,12.59,67.0,C,C2,43221.74,Verified,2015-11-01,other,30.11,2003-03-01,11.0,0.0,5106.0,50.1,5.0,0.0,2015,11,12.67,Fully Paid,0,non_default,2,low_risk
3000.0,36.0,11.71,99.23,B,B3,51000.0,Verified,2012-01-01,major_purchase,21.11,1999-10-01,9.0,0.0,10271.0,87.8,0.0,0.0,2012,1,12.25,Fully Paid,0,non_default,2,low_risk
23975.0,60.0,17.86,606.99,D,D5,60000.0,Source Verified,2015-05-01,debt_consolidation,19.5,1992-08-01,11.0,1.0,10684.0,71.7,3.0,1.0,2015,5,22.75,Fully Paid,0,non_default,0,medium_risk
22800.0,60.0,14.85,540.62,C,C5,60000.0,Source Verified,2016-02-01,debt_consolidation,25.49,1996-09-01,10.0,0.0,45131.0,64.8,0.0,0.0,2016,2,19.42,Fully Paid,0,non_default,0,medium_risk
9600.0,36.0,16.99,342.22,D,D3,24000.0,Not Verified,2014-10-01,debt_consolidation,28.0,2010-03-01,9.0,0.0,3939.0,51.8,0.0,0.0,2014,10,4.59,Fully Paid,0,non_default,2,low_risk
21600.0,60.0,17.27,539.96,C,C5,54000.0,Not Verified,2013-04-01,credit_card,20.6,1995-12-01,6.0,0.0,28263.0,82.3,5.0,0.0,2013,4,17.33,Charged Off,1,default,1,high_risk
35000.0,60.0,16.29,856.54,D,D2,157500.0,Source Verified,2014-06-01,credit_card,12.2,1994-11-01,13.0,0.0,30731.0,80.7,6.0,0.0,2014,6,19.58,Fully Paid,0,non_default,0,medium_risk
15000.0,36.0,17.27,536.81,D,D3,44400.0,Source Verified,2011-12-01,house,3.59,1983-06-01,6.0,1.0,4582.0,91.6,0.0,1.0,2011,12,28.5,Fully Paid,0,non_default,0,medium_risk
5000.0,36.0,14.49,172.09,C,C4,13000.0,Verified,2014-08-01,debt_consolidation,28.53,1993-06-01,9.0,0.0,8968.0,77.3,2.0,0.0,2014,8,21.17,Fully Paid,0,non_default,2,low_risk
21000.0,36.0,19.2,771.91,D,D3,109000.0,Verified,2013-10-01,other,16.68,1995-06-01,15.0,0.0,119474.0,82.0,2.0,0.0,2013,10,18.34,Fully Paid,0,non_default,0,medium_risk
17500.0,60.0,13.35,401.33,C,C2,110000.0,Verified,2014-07-01,debt_consolidation,28.86,1995-11-01,12.0,0.0,11797.0,33.5,2.0,0.0,2014,7,18.66,Charged Off,1,default,1,high_risk
21450.0,60.0,25.83,640.07,G,G2,157500.0,Verified,2015-04-01,home_improvement,4.46,1998-06-01,8.0,0.0,11270.0,36.0,2.0,0.0,2015,4,16.83,Fully Paid,0,non_default,0,medium_risk
8000.0,36.0,8.39,252.14,A,A5,39000.0,Not Verified,2014-07-01,credit_card,14.46,2004-09-01,13.0,0.0,7246.0,59.9,2.0,0.0,2014,7,9.83,Fully Paid,0,non_default,2,low_risk
20550.0,36.0,12.12,683.74,B,B3,47000.0,Verified,2013-04-01,credit_card,21.68,1983-08-01,14.0,0.0,13983.0,48.1,0.0,0.0,2013,4,29.67,Fully Paid,0,non_default,0,medium_risk
11050.0,60.0,12.69,249.68,C,C2,30000.0,Not Verified,2015-07-01,debt_consolidation,24.0,1994-09-01,11.0,0.0,11717.0,41.5,3.0,0.0,2015,7,20.83,Charged Off,1,default,1,high_risk
9000.0,36.0,6.03,273.92,A,A1,143000.0,Source Verified,2014-06-01,debt_consolidation,17.36,2006-01-01,10.0,0.0,21843.0,51.0,1.0,0.0,2014,6,8.41,Fully Paid,0,non_default,0,medium_risk
11225.0,60.0,24.5,326.19,F,F3,65000.0,Not Verified,2015-05-01,home_improvement,7.9,1989-01-01,10.0,0.0,1050.0,4.8,3.0,0.0,2015,5,26.33,Charged Off,1,default,1,high_risk
10000.0,36.0,11.86,331.48,B,B5,157500.0,Verified,2010-10-01,major_purchase,11.15,1991-04-01,12.0,0.0,36672.0,33.5,0.0,0.0,2010,10,19.5,Fully Paid,0,non_default,0,medium_risk
6000.0,36.0,9.99,193.58,B,B3,68000.0,Source Verified,2015-08-01,debt_consolidation,10.66,1983-08-01,11.0,1.0,3965.0,25.3,4.0,1.0,2015,8,32.0,Fully Paid,0,non_default,2,low_risk
8000.0,36.0,20.49,299.31,E,E1,49800.0,Verified,2012-07-01,small_business,33.54,1997-07-01,12.0,0.0,46881.0,97.7,0.0,0.0,2012,7,15.0,Charged Off,1,default,1,high_risk
20000.0,36.0,6.03,608.72,A,A1,108000.0,Not Verified,2014-05-01,credit_card,12.42,1999-05-01,10.0,0.0,19978.0,46.5,0.0,0.0,2014,5,15.0,Fully Paid,0,non_default,0,medium_risk
18000.0,36.0,10.64,586.24,B,B2,84000.0,Not Verified,2013-08-01,debt_consolidation,17.76,2004-09-01,8.0,0.0,11563.0,76.1,1.0,0.0,2013,8,8.91,Fully Paid,0,non_default,2,low_risk
16000.0,60.0,15.8,387.4,C,C3,76000.0,Verified,2013-06-01,debt_consolidation,8.68,1999-12-01,6.0,1.0,4896.0,39.8,0.0,1.0,2013,6,13.5,Fully Paid,0,non_default,2,low_risk
10000.0,36.0,12.69,335.45,C,C2,60000.0,Verified,2015-04-01,debt_consolidation,8.44,2005-04-01,10.0,0.0,3495.0,72.8,0.0,0.0,2015,4,10.0,Fully Paid,0,non_default,2,low_risk
15350.0,60.0,19.99,406.6,D,D4,157500.0,Source Verified,2016-08-01,debt_consolidation,7.05,2003-08-01,7.0,1.0,10302.0,92.0,3.0,1.0,2016,8,13.0,Fully Paid,0,non_default,0,medium_risk
20000.0,60.0,13.99,465.27,C,C4,60000.0,Not Verified,2015-10-01,debt_consolidation,28.68,2001-12-01,15.0,0.0,15191.0,28.0,2.0,0.0,2015,10,13.83,Charged Off,1,default,1,high_risk
12000.0,60.0,16.59,295.6,D,D1,30000.0,Source Verified,2014-03-01,debt_consolidation,25.0,1996-11-01,8.0,0.0,11658.0,84.5,2.0,0.0,2014,3,17.33,Charged Off,1,default,1,high_risk
20000.0,36.0,13.53,679.0,B,B5,80000.0,Verified,2014-01-01,debt_consolidation,15.81,1998-04-01,12.0,0.0,11251.0,78.7,1.0,0.0,2014,1,15.75,Fully Paid,0,non_default,0,medium_risk
8000.0,36.0,14.49,275.33,C,C4,58000.0,Not Verified,2016-06-01,credit_card,29.75,1997-09-01,14.0,1.0,2985.0,36.0,4.0,1.0,2016,6,18.75,Fully Paid,0,non_default,2,low_risk
5000.0,36.0,9.17,159.4,B,B1,21000.0,Verified,2014-05-01,credit_card,11.49,1986-12-01,9.0,1.0,3268.0,29.0,2.0,1.0,2014,5,27.41,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,11.99,664.2,B,B5,157500.0,Verified,2014-11-01,debt_consolidation,11.57,1997-09-01,10.0,0.0,17941.0,77.7,4.0,0.0,2014,11,17.17,Fully Paid,0,non_default,0,medium_risk
5375.0,36.0,13.11,181.39,B,B4,60000.0,Not Verified,2012-06-01,debt_consolidation,26.36,2001-11-01,9.0,0.0,14487.0,94.7,0.0,0.0,2012,6,10.58,Fully Paid,0,non_default,2,low_risk
10000.0,60.0,12.99,227.48,B,B4,46000.0,Source Verified,2013-12-01,credit_card,27.66,2001-07-01,19.0,0.0,11508.0,34.6,0.0,0.0,2013,12,12.42,Fully Paid,0,non_default,2,low_risk
8500.0,36.0,18.25,308.37,D,D3,42000.0,Source Verified,2014-04-01,debt_consolidation,18.46,1987-05-01,17.0,1.0,9468.0,68.1,0.0,1.0,2014,4,26.92,Charged Off,1,default,1,high_risk
16800.0,60.0,16.29,411.14,C,C4,47000.0,Verified,2013-04-01,debt_consolidation,18.0,2006-10-01,12.0,0.0,2460.0,31.1,1.0,0.0,2013,4,6.5,Charged Off,1,default,1,high_risk
6000.0,36.0,11.99,199.26,B,B5,90000.0,Not Verified,2015-02-01,debt_consolidation,15.73,2001-09-01,14.0,0.0,41023.0,95.2,0.0,0.0,2015,2,13.42,Charged Off,1,default,1,high_risk
28600.0,60.0,18.2,729.37,E,E1,65000.0,Source Verified,2015-11-01,debt_consolidation,8.42,2007-07-01,8.0,0.0,13167.0,32.5,0.0,0.0,2015,11,8.34,Charged Off,1,default,1,high_risk
5000.0,36.0,10.99,163.67,B,B3,62000.0,Not Verified,2014-05-01,debt_consolidation,7.3,1984-10-01,6.0,1.0,12129.0,66.6,1.0,1.0,2014,5,29.58,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,12.29,667.06,C,C1,135000.0,Source Verified,2015-10-01,debt_consolidation,6.27,1999-04-01,28.0,0.0,16740.0,47.0,5.0,0.0,2015,10,16.5,Fully Paid,0,non_default,0,medium_risk
15000.0,36.0,11.14,492.08,B,B2,75000.0,Not Verified,2013-06-01,debt_consolidation,11.5,2000-02-01,7.0,0.0,11982.0,65.8,0.0,0.0,2013,6,13.33,Fully Paid,0,non_default,2,low_risk
18200.0,60.0,15.61,438.83,C,C5,86000.0,Source Verified,2014-04-01,debt_consolidation,14.71,1999-02-01,16.0,0.0,19276.0,78.0,5.0,0.0,2014,4,15.16,Fully Paid,0,non_default,0,medium_risk
12000.0,36.0,14.33,412.06,C,C1,45000.0,Not Verified,2013-05-01,credit_card,16.37,1989-01-01,9.0,0.0,7032.0,74.0,0.0,0.0,2013,5,24.33,Fully Paid,0,non_default,2,low_risk
